w0,w1,w2
-0.3395474922877704,0.3273706375766467,0.8237329034536851
-0.45522896964669723,0.4430521149355735,0.7080514260947584
-0.4248164267850607,0.47346465779721003,0.7384639689563949
-0.5088347152224731,0.5574829462346225,0.6544456805189824
-0.5482549702717898,0.5180626911853058,0.6938659355682991
-0.5146223359199713,0.5516953255371243,0.7274985699201176
-0.5807404267662735,0.6178134163834266,0.6613804790738154
-0.6183096778206072,0.5802441653290928,0.6989497301281491
-0.6683492665184521,0.6302837540269377,0.6489101414303042
-0.7033769786069435,0.6653114661154291,0.6138824293418128
-0.6051198912005249,0.5670543787090105,0.5156253419353942
-0.536339930016032,0.49827441752451757,0.44684538075090124
-0.4772179168419707,0.5573964306985789,0.5059673939249626
-0.524353221480412,0.6045317353370202,0.4588320892865213
-0.4782542817947249,0.6506306750227072,0.5049310289722083
-0.5158588890102025,0.6882352822381849,0.46732642175673067
-0.5421821140610368,0.7145585072890192,0.4410031967058963
-0.6153194337132454,0.6414211876368106,0.514140516358105
-0.5382313199424292,0.5643330738659944,0.4370524025872889
-0.5971362550760568,0.5054281387323668,0.49595733772091655
-0.5372840819231228,0.4455759655794328,0.43610516456798254
-0.49538756071606904,0.403679444372379,0.39420864336092876
-0.5449017245433171,0.45319360819962706,0.3446944795336807
-0.5795616392223908,0.4878535228787007,0.31003456485460706
-0.639387371102561,0.4280277909985304,0.3698602967347774
-0.5552374427656357,0.5121777193354558,0.45401022507170274
-0.496332492929788,0.5710826691713035,0.5129151749075505
-0.4550990280446946,0.6123161340563968,0.5541486397926438
-0.5037723758138498,0.6609894818255521,0.5054752920234886
-0.5689465572126712,0.5958153004267307,0.57064947342231
-0.5286983788763081,0.6360634787630938,0.610897651758673
-0.500524654040854,0.6642372035985479,0.6390713765941272
-0.5479556059363265,0.7116681554940204,0.5916404246986546
-0.5234909033619614,0.7361328580683856,0.6161051272730198
-0.5063656115599058,0.7532581498704412,0.6332304190750754
-0.41708019350936354,0.6639727318198989,0.5439450010245331
-0.46336940107889063,0.710261939389426,0.49765579345500605
-0.43782423425544476,0.7358071062128718,0.5232009602784519
-0.3681410041807679,0.666123876138195,0.453517730203775
-0.3432910643968881,0.6909738159220749,0.4783676699876548
-0.43022257255064134,0.6040423077683217,0.565299178141408
-0.37026616670460427,0.5440859019222846,0.5053427722953708
-0.3282966826123783,0.5021164178300586,0.4633732882031449
-0.39159270138844915,0.5654124366061294,0.40007726942707406
-0.46896694796750976,0.4880381900270688,0.47745151600613467
-0.5210115857686654,0.5400828278282244,0.425406878204979
-0.5803780221541234,0.48071639144276634,0.48477331459043704
-0.5257912493353907,0.42612961862403365,0.43018654177170434
-0.5728064320870845,0.3791144358723398,0.4772017245233982
-0.6057170600132702,0.3462038079461541,0.5101123524495839
-0.5307769700515169,0.4211438979079073,0.5850524424113371
-0.47831890707828967,0.47360196088113454,0.6375105053845644
-0.5468778708208037,0.5421609246236485,0.5689515416420504
-0.5033013303652932,0.585737465079159,0.6125280820975609
-0.5502921356269237,0.5387466598175286,0.6595188873591914
-0.5150894767819033,0.573949318662549,0.6947215462042118
-0.5756577518578793,0.6345175937385249,0.6341532711282358
-0.6181284089331203,0.5920469366632839,0.6766239282034768
-0.647857868885789,0.5623174767106152,0.7063533881561455
-0.6099391684838862,0.600236177112518,0.7442720885580483
-0.6633488427800506,0.6536458514086824,0.6908624142618839
-0.5625631319349889,0.5528601405636207,0.5900767034168222
-0.5206005031395342,0.5948227693590753,0.6320393322122768
-0.5648187965402607,0.5506044759583488,0.6762576256130033
-0.5957716019207692,0.5196516705778403,0.7072104309935118
-0.513508231571557,0.43738830022862824,0.6249470606442996
-0.5809132844559685,0.5047933531130396,0.5575420077598882
-0.5290554920976644,0.5566511454713436,0.6093998001181922
-0.45954484832894443,0.48714050170262363,0.5398891563494721
-0.4108873976908404,0.43848305106451957,0.4912317057113681
-0.4645237924570715,0.38484665629828846,0.5448681004775993
-0.42509993753377556,0.34542280137499254,0.5054442455543033
-0.39750323908746843,0.3178261029286854,0.4778475471079962
-0.33732028018238974,0.3780090618337641,0.5380305060130749
-0.41959039658208186,0.4602791782334562,0.4557603896133828
-0.3860274001391898,0.42671618179056414,0.4221973931704907
-0.36253330262916533,0.4032220842805397,0.39870329566046625
-0.42673185122825613,0.3390235356814489,0.46290184425955705
-0.40386612811132994,0.3161578125645227,0.44003612114263085
-0.4510916844423861,0.2689322562334665,0.48726167747368704
-0.5278154581221696,0.34565602991324995,0.4105379037939036
-0.4994145189392373,0.31725509073031766,0.3821369646109713
-0.5429848796572482,0.27368473001230675,0.4257073253289822
-0.45862559722565227,0.35804401244390266,0.5100666077605781
-0.4975607779714195,0.3191088316981354,0.5490017885063453
-0.5707939958550985,0.39234204958181446,0.47576857062266625
-0.6220572483736738,0.4436053021003898,0.4245053181040909
-0.5730404615158584,0.3945885152425743,0.37548853124627546
-0.5387287107153876,0.3602767644421035,0.34117678044580463
-0.514710485155058,0.3362585388817739,0.31715855488547506
-0.4285811460162771,0.42238787802055483,0.40328789402425597
-0.4876330298142793,0.36333599422255264,0.46233977782225816
-0.4214373040373324,0.4295317199994995,0.528535503599205
-0.3834868512737287,0.3915812672358958,0.4905850508356013
-0.35692153433920615,0.36501595030137324,0.4640197339010787
-0.33832581248504034,0.34642022844720743,0.4454240120469129
-0.3253088071871243,0.3334032231492914,0.43240700674899685
-0.31619690347858304,0.3242913194407501,0.4232951030404556
-0.2593358553788453,0.38115236754048787,0.48015615114019333
-0.2195331217090289,0.42095510121030427,0.5199588848100097
-0.1916712081401574,0.44881701477917574,0.5478207983788812
-0.17284030601033595,0.4299861126493543,0.5289898962490598
-0.15145387629914378,0.4513725423605465,0.550376325960252
-0.13613360183714954,0.4360522678985523,0.5350560514982577
-0.11963107359311559,0.45255479614258626,0.5515585797422917
-0.19776758787383347,0.3744182818618684,0.6296950940230096
-0.30351851030256427,0.48016920429059917,0.5239441715942788
-0.3687891625419399,0.41489855205122356,0.5892148238336543
-0.33149890869925813,0.3776082982085418,0.5519245699909725
-0.3053957310093809,0.35150512051866456,0.5258213923010953
-0.26258880919041877,0.3943120423376267,0.5686283141200573
-0.2400358926256085,0.3717591257728164,0.546075397555247
-0.2242488510302413,0.3559720841774492,0.5302883559598799
-0.19045000994095007,0.3897709252667404,0.5640871970491711
-0.28883663612509813,0.48815755145088846,0.46570057086502303
-0.3577072744540018,0.5570281897797921,0.39682993253611937
-0.31732235924019275,0.5974131049936011,0.4372148477499284
-0.40160994904054076,0.5131255151932531,0.5215024375502764
-0.3579861588621337,0.4695017250148461,0.47787864737186936
-0.42302523521162266,0.534540801364335,0.4128395710223804
-0.4685525886562649,0.5800681548089773,0.36731221757773813
-0.42695929255196685,0.5384748587046793,0.32571892147344006
-0.39784398527895826,0.5093595514316707,0.29660361420043146
-0.4367839930279385,0.5482995591806509,0.2576636064514512
-0.5221691889980646,0.46291436321052476,0.3430488024215773
-0.45054858666146835,0.534534965547121,0.4146694047581736
-0.5174802840742163,0.4676032681343731,0.4816011021709215
-0.4606526926973241,0.5244308595112652,0.5384286935478136
-0.5131876400239369,0.4718959121846525,0.5909636408744264
-0.5499621031525658,0.43512144905602357,0.6277381040030553
-0.5012518481432171,0.48383170406537224,0.676448359012404
-0.4350986570211178,0.4176785129432729,0.6102951678903046
-0.5108504568137091,0.4934303127358643,0.5345433680977132
-0.5638767166685231,0.5464565725906783,0.4815171082428992
-0.6139829914364487,0.49635029782275264,0.5316233830108248
-0.5497873242094461,0.43215463059575004,0.4674277157838222
-0.4847668264264587,0.49717512837873745,0.5324482135668096
-0.53981745230262,0.5522257542548988,0.4773975876906483
-0.48879804126691273,0.6032451652906061,0.5284169987263556
-0.42675202073852525,0.5411991447622186,0.46637097819796813
-0.4915596353210978,0.4763915301796461,0.5311785927805407
-0.5478823780490775,0.5327142729076257,0.47485585005256103
-0.5873082979586632,0.5721401928172115,0.43542993014297526
-0.6149064418953732,0.5997383367539215,0.4078317862062652
-0.6726064527606016,0.5420383258886932,0.4655317970714935
-0.6045887951885228,0.4740206683166143,0.39751413949941466
-0.5569764348880677,0.42640830801615914,0.3499017791989595
-0.608929444280981,0.37445529862324595,0.4018547885918727
-0.5256675085743947,0.4577172343298322,0.4851167242984589
-0.5758407067138179,0.5078904324692554,0.4349435261590357
-0.5125400319052652,0.5711911072778081,0.49824420096758837
-0.5539913380837167,0.6126424134562596,0.45679289478913687
-0.4916486734508054,0.5502997488233483,0.39445023015622555
-0.5580687579724372,0.4838796643017166,0.4608703146778573
-0.5077868842772361,0.4335977906065155,0.4105884409826562
-0.4725895726905953,0.39840047901987474,0.37539112939601543
-0.5276315503839217,0.3433585013265483,0.43043310708934185
-0.4522475561871186,0.41874249552335147,0.505817101286145
-0.4145668408874571,0.38106178022368997,0.4681363859864835
-0.35802997341972875,0.4375986476914183,0.5246732534542119
-0.41351951550147653,0.38210910560967054,0.5801627955359596
-0.3683947540658919,0.4272338670452552,0.6252875569715443
-0.4117499096666738,0.3838787114444733,0.6686427125723262
-0.4420985185872211,0.35353010252392597,0.6989913214928736
-0.5324347886253937,0.4438663725620986,0.6086550514547009
-0.4844434521645343,0.491857709022958,0.6566463879155603
-0.5195202390588207,0.45678092212867166,0.6917231748098467
-0.4824186248467905,0.4938825363407019,0.728824789021877
-0.45644749489836933,0.5198536662891231,0.7547959189702982
-0.48730852014041487,0.48899264104707757,0.7856569442123438
-0.4660426266523155,0.5102585345351769,0.8069228377004432
-0.4897719336705573,0.48652922751693506,0.830652144718685
-0.4725128775270636,0.5037882836604288,0.8479112008621787
-0.46043153822661803,0.5158696229608745,0.8599925401626244
-0.45197460071630613,0.5243265604711864,0.8684494776729363
-0.36749953683026326,0.43985149658514355,0.7839744137868935
-0.3963372914270619,0.4110137419883449,0.8128121683836922
-0.3790861533215594,0.4282648800938474,0.8300633064891947
-0.3670103566477077,0.4403406767676991,0.8421391031630464
-0.3901294783434022,0.4172215550720046,0.8652582248587409
-0.32286855251598745,0.3499606292445898,0.7979972990313261
-0.2757859044367971,0.3028779811653995,0.7509146509521357
-0.3034036470144438,0.27526023858775284,0.7785323935297824
-0.27844254552475295,0.30022134007744367,0.8034934950194733
-0.4009255064664806,0.42270430101917134,0.6810105340777456
-0.37120443932952424,0.4524253681561277,0.7107316012147019
-0.4599146187024292,0.5411355475290327,0.6220214218417969
-0.43023885376926924,0.5708113124621926,0.6516971867749568
-0.4791263809610659,0.521923785270396,0.7005847139667535
-0.5490798357345951,0.5918772400439252,0.6306312591932244
-0.5164227020848505,0.6245343736936697,0.6632883928429689
-0.5686558337912954,0.6767675054001145,0.6110552611365241
-0.5405725270658297,0.7048508121255802,0.6391385678619897
-0.5930864987856058,0.6523368404058041,0.6916525395817659
-0.629846278989449,0.6155770602019608,0.7284123197856092
-0.5324627130917471,0.5181934943042589,0.6310287538879072
-0.46429421696335577,0.45002499817586755,0.562860257759516
-0.4165762696734818,0.4023070508859936,0.5151423104696421
-0.4636351167477688,0.35524820381170663,0.5622011575439291
-0.5379669004462142,0.42957998751015203,0.4878693738454837
-0.589999149035126,0.4816122360990638,0.4358371252565719
-0.5392542979960497,0.4308673850599876,0.38509227421749576
-0.4669248341241931,0.5031968489318442,0.4574217380893524
-0.524809861796023,0.44531182126001434,0.5153067657611823
-0.476267016914301,0.3967689763782924,0.46676392087946034
-0.5216408207727541,0.35139517251983926,0.5121377247379134
-0.48312344896970344,0.3128778007167886,0.47362035293486276
-0.45616128870756795,0.2859156404546531,0.44665819267272727
-0.3838025431495492,0.35827438601267186,0.519016938230746
-0.33315142125893604,0.408925507903285,0.5696680601213592
-0.29769563593550685,0.4443812932267142,0.6051238454447884
-0.27287658620910643,0.46920034295311464,0.6299428951711888
-0.3295146723663884,0.4125622567958327,0.6865809813284708
-0.36916133267648576,0.37291559648573536,0.7262276416385681
-0.32233087559640683,0.3260851394056564,0.6793971845584892
-0.4254289925520494,0.429183256361299,0.5762990676028465
-0.46817451217268974,0.3864377367406587,0.6190445872234869
-0.5446177460037036,0.46288097057167255,0.5426013533924731
-0.5981280096854134,0.5163912342533823,0.48909108971076337
-0.5388634411132865,0.5756558028255091,0.5483556582828901
-0.5877071114562198,0.5268121324825759,0.5971993286258234
-0.6359751199249226,0.5750801409512787,0.5489313201571207
-0.6697627258530146,0.6088677468793706,0.5151437142290287
-0.6934140500026789,0.6325190710290349,0.49149239007936435
-0.6364737911132509,0.6894593299184629,0.5484326489687923
-0.5966156098906513,0.7293175111410625,0.5882908301913918
-0.6228513808066192,0.7555532820570303,0.562055059275424
-0.6412164204477966,0.7739183216982077,0.5436900196342466
-0.6088556125362623,0.806279129609742,0.5760508275457807
-0.6709928814890322,0.7441418606569721,0.6381880964985507
-0.6421265890556813,0.773008153090323,0.6670543889319016
-0.5339076759478907,0.6647892399825324,0.558835475824111
-0.5911122847689437,0.6075846311614793,0.616040084645164
-0.6328466016404178,0.6493189480329534,0.5743057677736899
-0.5471994698957117,0.5636718162882473,0.4886586360289838
-0.5849782048802141,0.6014505512727497,0.4508799010444813
-0.5212473391604696,0.5377196855530052,0.38714903532473677
-0.5841796702672495,0.47478735444622533,0.45008136643151664
-0.5332748311527503,0.42388251533172616,0.39917652731701747
-0.46225325230234965,0.49490409418212683,0.47019810616741814
-0.5184985258735856,0.4386588206108909,0.5264433797386541
-0.5754271291990033,0.49558742393630867,0.4695147764132363
-0.6204916810314102,0.45052287210390174,0.5145793282456432
-0.6648481585424433,0.49487934961493485,0.4702228507346101
-0.6958976928001664,0.525928883872658,0.4391733164768869
-0.7176323667805727,0.5476635578530643,0.41743864249648066
-0.649358910067561,0.47939010114005254,0.3491651857834689
-0.6974455105964632,0.43130350061115025,0.3972517863123712
-0.7311061309666947,0.39764288024091865,0.4309124066826028
-0.7613224705141937,0.42785921978841757,0.40069606713510386
-0.7023346947704222,0.36887144404464606,0.34170829139133235
-0.6610432517497822,0.327580001024006,0.30041684837069227
-0.5577386115142737,0.43088464125951437,0.40372148860620066
-0.4854253633494179,0.5031978894243703,0.47603473677105657
-0.4348060896340188,0.5538171631397694,0.5266540104864557
-0.39937259803323943,0.5892506547405487,0.562087502087235
-0.4567190229645841,0.6465970796718934,0.5047410771558903
-0.4261809363509041,0.6771351662855735,0.5352791637695704
-0.4693772424642134,0.7203314723988827,0.49208285765626114
-0.4996146567435299,0.7505688866781992,0.46184544337694466
-0.5207808467390515,0.7717350766737208,0.4406792533814231
-0.601808344394376,0.6907075790183961,0.5217067510367477
-0.6585275927531032,0.6339883306596689,0.5784259993954749
-0.6139162664833073,0.6785996569294648,0.6230373256652708
-0.6469684067085572,0.7116517971547146,0.589985185440021
-0.6944382272091708,0.664181976654101,0.6374550059406346
-0.7276671015596003,0.6309531023036714,0.6706838802910642
-0.7509273136049011,0.6076928902583707,0.6939440923363649
-0.7844597024522104,0.6412252791056801,0.6604117034890555
-0.807932374645327,0.6646979512987966,0.636939031295939
-0.7573028354402678,0.7153274905038558,0.6875685705009982
-0.7218621579967264,0.7507681679473972,0.7230092479445396
-0.746900050196768,0.7758060601474388,0.697971355744498
-0.7644265747367971,0.7933325846874679,0.6804448312044689
-0.7353616588523111,0.8223975005719539,0.7095097470889549
-0.75053671761878,0.8375725593384229,0.6943346883224859
-0.7286737706229929,0.8594355063342101,0.7161976353182731
-0.7414826064590999,0.8722443421703171,0.703388799482166
-0.784219900082005,0.829507048547412,0.7461260931050712
-0.7974598145295705,0.8427469629949774,0.7328861786575057
-0.8067277546428663,0.8520149031082732,0.7236182385442099
-0.838894645634986,0.8198480121161535,0.7557851295363296
-0.8125684952367357,0.8461741625144038,0.7821112799345799
-0.7941401899579605,0.864602467793179,0.800539585213355
-0.6482119656615111,0.7186742434967295,0.6546113609169055
-0.6897970573533424,0.6770891518048981,0.6961964526087369
-0.5834887911766446,0.5707808856282004,0.5898881864320391
-0.5090730048529563,0.496365099304512,0.5154724001083507
-0.5600764344480444,0.5473685288996002,0.46446897051326247
-0.5052525409445263,0.6021924224031183,0.5192928640167807
-0.4668758154920636,0.6405691478555811,0.5576695894692434
-0.44001210767533966,0.6674328556723049,0.5845332972859673
-0.4212075122036329,0.6862374511440117,0.603337892757674
-0.35012922659310103,0.6151591655334798,0.5322596071471422
-0.3003744266657287,0.5654043656061075,0.48250480721976985
-0.3786269398377896,0.48715185243404663,0.5607573203918308
-0.3455551631365984,0.5202236291352378,0.593829097093022
-0.2995943742001126,0.474262840198752,0.5478683081565362
-0.26742182194457254,0.4420902879432119,0.5156957559009961
-0.2364582441345361,0.47305386575324837,0.5466593337110326
-0.3201729665168609,0.5567685881355732,0.4629446113287078
-0.39753806754586135,0.4794034871065727,0.5403097123577083
-0.45169363826616166,0.4252479163862724,0.5944652830780086
-0.40455295449311734,0.3781072326132281,0.5473245993049644
-0.35664084223562487,0.4260193448707206,0.5952367115624568
-0.3188511523687446,0.3882296550038403,0.5574470216955766
-0.37004430046269654,0.3370365069098884,0.6086401697895285
-0.3384722027464852,0.30546440919367707,0.5770680720733171
-0.31637173434513727,0.2833639407923291,0.5549676036719692
-0.41189492719858756,0.3788871336457794,0.4594444108185189
-0.46264970676145484,0.32813235408291214,0.5101991903813862
-0.5345914197151568,0.4000740670366141,0.43825747742768423
-0.4649654321900709,0.46970005456169994,0.50788346495277
-0.5146505479319569,0.42001493881981405,0.557568580694656
-0.46542714118731415,0.37079153207517135,0.5083451739500133
-0.532639791256067,0.4380041821439241,0.44113252388126056
-0.4914621415279418,0.39682653241579896,0.3999548741531354
-0.5420030932014139,0.3462855807423268,0.4504958258266076
-0.5081246432243791,0.312407130765292,0.41661737584957276
-0.5468911543935131,0.27364061959615793,0.4553838870187068
-0.46510448961564826,0.35542728437402277,0.5371705517965717
-0.429334257037024,0.3196570517953985,0.5014003192179475
-0.404295094231987,0.2946178889903615,0.4763611564129105
-0.3867676802684611,0.2770904750268356,0.4588337424493846
-0.4662652389838699,0.3565880337422444,0.37933618373397576
-0.521913530084656,0.4122363248430306,0.3236878926331896
-0.5608673338552064,0.4511901286135809,0.2847340888626393
-0.6214262044447799,0.39063125802400733,0.34529295945221283
-0.5856911622526799,0.35489621583190734,0.30955791726011284
-0.5606766327182099,0.3298816862974373,0.2845433877256428
-0.6000751395892094,0.36928019316843685,0.24514488085464325
-0.6524811568616679,0.31687417589597844,0.29755089812710167
-0.6891653689523888,0.28018996380525757,0.33423511021782254
-0.6588063246548419,0.2498309195077107,0.30387606592027566
-0.6983302068306142,0.28935480168348304,0.2643521837445033
-0.5838678846903513,0.40381712382374585,0.3788145058847661
-0.5037442591921674,0.48394074932192976,0.45893813138295003
-0.4476577213434386,0.5400272871706585,0.5150246692316788
-0.4083971448493285,0.5792878636647687,0.554285245725789
-0.46505716857049767,0.6359478873859379,0.4976252220046198
-0.40519414077439214,0.5760848595898324,0.43776219420851425
-0.36329002131711824,0.5341807401325585,0.39585807475124035
-0.44079328572353826,0.4566774757261385,0.4733613391576603
-0.40371007566280454,0.41959426566540475,0.4362781290969266
-0.3489263075727572,0.47437803375545207,0.4910618971869739
-0.41236529047232934,0.41093905085587995,0.554500880086546
-0.3745847683308538,0.3731585287144044,0.5167203579450704
-0.451482474420835,0.4500562348043856,0.4398226518550892
-0.5073575852736811,0.3941811239515395,0.4956977627079353
-0.5667734906219526,0.45359702929981094,0.43628185735966385
-0.4990840302257048,0.5212864896960587,0.5039713177559116
-0.44664984645793726,0.4688523059282912,0.4515371339881441
-0.4099459178205,0.4321483772908539,0.41483320535070684
-0.3842531677742939,0.40645562724464784,0.38914045530450075
-0.44409633380284985,0.4662987932732038,0.3292972892759448
-0.5133868508222907,0.3970082762537629,0.3985878062953857
-0.5618902127358993,0.34850491434015424,0.44709116820899436
-0.5261415832073946,0.31275628481164947,0.4113425386804896
-0.445937307235869,0.39296056078317504,0.49154681465201516
-0.4914849511253981,0.34741291689364595,0.5370944585415443
-0.5613046101776481,0.41723257594589597,0.46727479948929423
-0.6101783715142232,0.466106337282471,0.41840103815271923
-0.6539310642757761,0.4223536445209181,0.4621537309142721
-0.684557949208863,0.3917267595878311,0.4927806158473591
-0.7059967686620239,0.3702879401346702,0.5142194353005201
-0.6469463542523025,0.3112375257249488,0.45516902089079864
-0.6056110641654975,0.2699022356381438,0.41383373080399366
-0.6306568082323627,0.24485649157127853,0.43887947487085893
-0.6481888290791684,0.22732447072447284,0.45641149571766465
-0.6604612436719324,0.21505205613170886,0.4686839103104286
-0.5627887159489529,0.3127245838546884,0.5663564380334081
-0.5186017421652479,0.2685376100709834,0.5221694642497031
-0.5413783825308511,0.2457609697053802,0.5449461046153063
-0.5081698368456974,0.21255242402022642,0.5117375589301526
-0.48492385486608974,0.18930644204061878,0.48849157695054496
-0.4686516674803644,0.17303425465489342,0.4722193895648196
-0.5517050142233206,0.2560876013978496,0.3891660428218634
-0.5320091483790172,0.23639173555354623,0.36947017697756
-0.43939442479422613,0.32900645913833737,0.46208490056235113
-0.41634584634473465,0.3059578806888459,0.43903632211285964
-0.40021184143009064,0.2898238757742019,0.42290231719821564
-0.47349850142948297,0.3631105357735942,0.3496156571988233
-0.5247991634290576,0.4144111977731688,0.2983149951992487
-0.5839288673435439,0.3552814938586826,0.35744469911373494
-0.5542633613119478,0.32561598782708645,0.3277791930821388
-0.5986207046552477,0.28125864448378646,0.3721365364254388
-0.6296708449955577,0.25020850414347645,0.4031866767657488
-0.6514059432337747,0.22847340590525944,0.42492177500396583
-0.5516048670013197,0.3282744821377144,0.5247228512364208
-0.5767995433913171,0.303079805747717,0.5499175276264182
-0.504419322389599,0.3754600267494352,0.6222977486281364
-0.5786611623385092,0.4497018666983454,0.5480559086792262
-0.6306304503027463,0.5016711546625825,0.496086620714989
-0.6670089518777124,0.5380496562375485,0.45970811914002296
-0.600532279152184,0.47157298351202015,0.3932314464144946
-0.5539986082443141,0.4250393126041503,0.34669777550662473
-0.6064329011296352,0.37260501971882914,0.39913206839194587
-0.64313690614936,0.3359010146991043,0.4358360734116707
